COMM_TTL,VAL,TON,AVGMILE,Origin,Destination
8,2,1,1408,Remainder of Wisconsin,Remainder of New Mexico
4,10,5,964,Remainder of Wisconsin,Remainder of New York
5,20,5,962,Remainder of Wisconsin,Remainder of New York
7,41,37,523,Remainder of Wisconsin,Remainder of Ohio
5,11,3,910,Remainder of Wisconsin,Remainder of Oklahoma
5,287,83,916,Remainder of Wisconsin,Remainder of Pennsylvania
7,39,9,1533,Remainder of Wisconsin,Remainder of Utah
5,4,1,772,Remainder of Wisconsin,Remainder of Virginia
5,4,1,1547,Remainder of Wisconsin,Remainder of Washington
7,3,1,671,Remainder of Wisconsin,Remainder of West Virginia
8,1306,829,56,Remainder of Wisconsin,Remainder of Wisconsin
2,421,1095,47,Remainder of Wisconsin,Remainder of Wisconsin
5,595,199,74,Remainder of Wisconsin,Remainder of Wisconsin
7,9356,6437,45,Remainder of Wisconsin,Remainder of Wisconsin
5,23,5,1040,Remainder of Wisconsin,"Richmond, VA CFS Area"
8,3,3,890,Remainder of Wisconsin,"Rochester-Batavia-Seneca Falls, NY CFS Area"
7,145,61,794,Remainder of Wisconsin,"Rochester-Batavia-Seneca Falls, NY CFS Area"
5,14,3,1407,Remainder of Wisconsin,"Salt Lake City-Provo-Orem, UT CFS Area"
7,25,11,1348,Remainder of Wisconsin,"San Antonio-New Braunfels, TX CFS Area"
5,3,1,2133,Remainder of Wisconsin,"San Jose-San Francisco-Oakland, CA CFS Area"
7,38,13,2115,Remainder of Wisconsin,"San Jose-San Francisco-Oakland, CA CFS Area"
8,1,1,1836,Remainder of Wisconsin,"Seattle-Tacoma, WA CFS Area"
8,1,1,505,Remainder of Wisconsin,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
5,6,1,1417,Remainder of Wisconsin,"Tampa-St. Petersburg-Clearwater, FL CFS Area"
7,32,45,0,Remainder of Wyoming,"Denver-Aurora, CO CFS Area"
2,14,51,975,Remainder of Wyoming,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
4,2,11,1104,Remainder of Wyoming,"Portland-Vancouver-Salem, OR-WA CFS Area (WA Part)"
7,5,5,1273,Remainder of Wyoming,Remainder of California
7,4,5,1230,Remainder of Wyoming,Remainder of Mississippi
7,5,9,476,Remainder of Wyoming,Remainder of North Dakota
3,1,1,0,Remainder of Wyoming,Remainder of Wyoming
7,168,165,36,Remainder of Wyoming,Remainder of Wyoming
5,5,1,500,"Richmond, VA CFS Area","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,3,3,562,"Richmond, VA CFS Area","Buffalo-Cheektowaga, NY CFS Area"
7,2,1,1272,"Richmond, VA CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,13,1,2627,"Richmond, VA CFS Area","Los Angeles-Long Beach, CA CFS Area"
5,67,27,244,"Richmond, VA CFS Area",Remainder of Delaware
5,5,1,310,"Richmond, VA CFS Area",Remainder of Pennsylvania
7,19,15,328,"Richmond, VA CFS Area",Remainder of Pennsylvania
8,114,31,116,"Richmond, VA CFS Area",Remainder of Virginia
8,399,187,15,"Richmond, VA CFS Area","Richmond, VA CFS Area"
7,145,89,102,"Richmond, VA CFS Area","Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
6,138,317,391,"Rochester-Batavia-Seneca Falls, NY CFS Area","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
8,12,7,420,"Rochester-Batavia-Seneca Falls, NY CFS Area","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
4,20,119,97,"Rochester-Batavia-Seneca Falls, NY CFS Area","Buffalo-Cheektowaga, NY CFS Area"
7,180,219,57,"Rochester-Batavia-Seneca Falls, NY CFS Area","Buffalo-Cheektowaga, NY CFS Area"
7,28,19,723,"Rochester-Batavia-Seneca Falls, NY CFS Area","Charlotte-Concord, NC-SC CFS Area (NC Part)"
7,66,57,615,"Rochester-Batavia-Seneca Falls, NY CFS Area","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
8,12,5,502,"Rochester-Batavia-Seneca Falls, NY CFS Area","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
8,13,7,408,"Rochester-Batavia-Seneca Falls, NY CFS Area","Columbus-Marion-Zanesville, OH CFS Area"
8,12,7,1556,"Rochester-Batavia-Seneca Falls, NY CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,62,65,1565,"Rochester-Batavia-Seneca Falls, NY CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
8,10,7,1657,"Rochester-Batavia-Seneca Falls, NY CFS Area","Denver-Aurora, CO CFS Area"
7,37,41,458,"Rochester-Batavia-Seneca Falls, NY CFS Area","Detroit-Warren-Ann Arbor, MI CFS Area"
7,4,3,546,"Rochester-Batavia-Seneca Falls, NY CFS Area","Indianapolis-Carmel-Muncie, IN CFS Area"
7,52,65,1343,"Rochester-Batavia-Seneca Falls, NY CFS Area","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
7,22,25,2654,"Rochester-Batavia-Seneca Falls, NY CFS Area","Los Angeles-Long Beach, CA CFS Area"
7,7,5,1065,"Rochester-Batavia-Seneca Falls, NY CFS Area","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
3,200,155,327,"Rochester-Batavia-Seneca Falls, NY CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
4,11,5,336,"Rochester-Batavia-Seneca Falls, NY CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
7,189,189,315,"Rochester-Batavia-Seneca Falls, NY CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
7,46,43,239,"Rochester-Batavia-Seneca Falls, NY CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
7,35,27,1271,"Rochester-Batavia-Seneca Falls, NY CFS Area","Orlando-Deltona-Daytona Beach, FL CFS Area"
7,43,49,357,"Rochester-Batavia-Seneca Falls, NY CFS Area","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (NJ Part)"
7,38,27,315,"Rochester-Batavia-Seneca Falls, NY CFS Area","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
7,41,33,307,"Rochester-Batavia-Seneca Falls, NY CFS Area","Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
7,4,3,342,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Connecticut
7,32,21,831,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Illinois
7,34,27,504,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Maine
7,180,219,133,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of New York
7,55,47,340,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Ohio
3,163,155,224,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Pennsylvania
2,8,1,164,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Pennsylvania
7,330,339,245,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of Pennsylvania
8,11,7,827,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of South Carolina
8,2,1,487,"Rochester-Batavia-Seneca Falls, NY CFS Area",Remainder of West Virginia
3,87,103,17,"Rochester-Batavia-Seneca Falls, NY CFS Area","Rochester-Batavia-Seneca Falls, NY CFS Area"
8,406,221,17,"Rochester-Batavia-Seneca Falls, NY CFS Area","Rochester-Batavia-Seneca Falls, NY CFS Area"
8,5,3,2803,"Rochester-Batavia-Seneca Falls, NY CFS Area","Seattle-Tacoma, WA CFS Area"
7,7,11,2796,"Rochester-Batavia-Seneca Falls, NY CFS Area","Seattle-Tacoma, WA CFS Area"
7,5,5,791,"Rochester-Batavia-Seneca Falls, NY CFS Area","St. Louis-St. Charles-Farmington, MO-IL CFS Area (IL Part)"
7,23,27,2485,"Sacramento-Roseville, CA CFS Area","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
8,4,1,1206,"Sacramento-Roseville, CA CFS Area","Denver-Aurora, CO CFS Area"
7,91,45,1977,"Sacramento-Roseville, CA CFS Area","Houston-The Woodlands, TX CFS Area"
6,2,3,1776,"Sacramento-Roseville, CA CFS Area","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
8,19,5,463,"Sacramento-Roseville, CA CFS Area","Los Angeles-Long Beach, CA CFS Area"
6,7,5,1961,"Sacramento-Roseville, CA CFS Area","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
3,74,15,2283,"Sacramento-Roseville, CA CFS Area","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
7,89,37,748,"Sacramento-Roseville, CA CFS Area","Phoenix-Mesa-Glendale, AZ CFS Area"
3,5,1,554,"Sacramento-Roseville, CA CFS Area",Remainder of Idaho
7,13,5,2178,"Sacramento-Roseville, CA CFS Area",Remainder of Illinois
7,9,1,2970,"Sacramento-Roseville, CA CFS Area",Remainder of Massachusetts
6,1,1,1948,"Sacramento-Roseville, CA CFS Area",Remainder of Minnesota
7,15,11,2156,"Sacramento-Roseville, CA CFS Area",Remainder of Wisconsin
8,640,381,24,"Sacramento-Roseville, CA CFS Area","Sacramento-Roseville, CA CFS Area"
3,16,3,671,"Sacramento-Roseville, CA CFS Area","Salt Lake City-Provo-Orem, UT CFS Area"
3,5,1,546,"Sacramento-Roseville, CA CFS Area","San Diego-Carlsbad-San Marcos, CA CFS Area"
3,597,229,100,"Sacramento-Roseville, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
7,236,193,75,"Sacramento-Roseville, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
7,157,93,724,"Sacramento-Roseville, CA CFS Area","Seattle-Tacoma, WA CFS Area"
7,14,5,2940,"Sacramento-Roseville, CA CFS Area","Virginia Beach-Norfolk, VA-NC CFS Area (VA Part)"
6,4,1,1923,"Salt Lake City-Provo-Orem, UT CFS Area","Buffalo-Cheektowaga, NY CFS Area"
8,1,1,2095,"Salt Lake City-Provo-Orem, UT CFS Area","Charlotte-Concord, NC-SC CFS Area (NC Part)"
6,9,3,1386,"Salt Lake City-Provo-Orem, UT CFS Area","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,61,49,1659,"Salt Lake City-Provo-Orem, UT CFS Area","Dayton-Springfield-Sidney, OH CFS Area"
7,92,85,514,"Salt Lake City-Provo-Orem, UT CFS Area","Denver-Aurora, CO CFS Area"
6,3,1,1541,"Salt Lake City-Provo-Orem, UT CFS Area","Fort Wayne-Huntington-Auburn, IN CFS Area"
6,4,5,846,"Salt Lake City-Provo-Orem, UT CFS Area","Fresno-Madera, CA CFS Area"
3,10,1,1602,"Salt Lake City-Provo-Orem, UT CFS Area","Indianapolis-Carmel-Muncie, IN CFS Area"
7,26,17,1558,"Salt Lake City-Provo-Orem, UT CFS Area","Indianapolis-Carmel-Muncie, IN CFS Area"
8,2,1,686,"Salt Lake City-Provo-Orem, UT CFS Area","Los Angeles-Long Beach, CA CFS Area"
6,109,155,731,"Salt Lake City-Provo-Orem, UT CFS Area","Los Angeles-Long Beach, CA CFS Area"
7,158,47,696,"Salt Lake City-Provo-Orem, UT CFS Area","Los Angeles-Long Beach, CA CFS Area"
6,18,7,1698,"Salt Lake City-Provo-Orem, UT CFS Area","Nashville-Davidson--Murfreesboro, TN CFS Area"
7,36,27,2109,"Salt Lake City-Provo-Orem, UT CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
6,12,11,709,"Salt Lake City-Provo-Orem, UT CFS Area","Phoenix-Mesa-Glendale, AZ CFS Area"
6,3,1,1932,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of Alabama
4,27,27,704,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of California
3,6,1,357,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of Colorado
6,5,1,1365,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of Illinois
6,4,1,2038,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of Maryland
6,5,1,2165,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of North Carolina
6,14,5,2043,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of Pennsylvania
4,27,75,145,"Salt Lake City-Provo-Orem, UT CFS Area",Remainder of Utah
6,21,13,689,"Salt Lake City-Provo-Orem, UT CFS Area","Sacramento-Roseville, CA CFS Area"
8,285,205,15,"Salt Lake City-Provo-Orem, UT CFS Area","Salt Lake City-Provo-Orem, UT CFS Area"
7,1501,819,22,"Salt Lake City-Provo-Orem, UT CFS Area","Salt Lake City-Provo-Orem, UT CFS Area"
6,8,13,1782,"Salt Lake City-Provo-Orem, UT CFS Area","San Antonio-New Braunfels, TX CFS Area"
4,11,9,820,"Salt Lake City-Provo-Orem, UT CFS Area","Seattle-Tacoma, WA CFS Area"
6,43,21,72,"San Antonio-New Braunfels, TX CFS Area","Austin-Round Rock, TX CFS Area"
7,222,291,71,"San Antonio-New Braunfels, TX CFS Area","Austin-Round Rock, TX CFS Area"
7,5,11,280,"San Antonio-New Braunfels, TX CFS Area","Beaumont-Port Arthur, TX CFS Area"
6,14,7,153,"San Antonio-New Braunfels, TX CFS Area","Corpus Christi-Kingsville-Alice, TX CFS Area"
7,35,59,281,"San Antonio-New Braunfels, TX CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
6,39,21,161,"San Antonio-New Braunfels, TX CFS Area","Houston-The Woodlands, TX CFS Area"
5,22,5,950,"San Antonio-New Braunfels, TX CFS Area","Nashville-Davidson--Murfreesboro, TN CFS Area"
4,2,5,1883,"San Antonio-New Braunfels, TX CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (CT Part)"
4,3,1,1825,"San Antonio-New Braunfels, TX CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
5,37,9,475,"San Antonio-New Braunfels, TX CFS Area","Oklahoma City-Shawnee, OK CFS Area"
5,5,1,1754,"San Antonio-New Braunfels, TX CFS Area","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
6,1,1,1193,"San Antonio-New Braunfels, TX CFS Area",Remainder of Florida
7,21,7,1087,"San Antonio-New Braunfels, TX CFS Area",Remainder of Illinois
8,2,1,1657,"San Antonio-New Braunfels, TX CFS Area",Remainder of Pennsylvania
5,166,49,168,"San Antonio-New Braunfels, TX CFS Area",Remainder of Texas
6,126,65,177,"San Antonio-New Braunfels, TX CFS Area",Remainder of Texas
7,271,321,168,"San Antonio-New Braunfels, TX CFS Area",Remainder of Texas
6,2,1,1305,"San Antonio-New Braunfels, TX CFS Area",Remainder of Wisconsin
7,6,1,1380,"San Diego-Carlsbad-San Marcos, CA CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
8,19,7,90,"San Diego-Carlsbad-San Marcos, CA CFS Area","Los Angeles-Long Beach, CA CFS Area"
4,9,19,80,"San Diego-Carlsbad-San Marcos, CA CFS Area","Los Angeles-Long Beach, CA CFS Area"
5,524,133,118,"San Diego-Carlsbad-San Marcos, CA CFS Area","Los Angeles-Long Beach, CA CFS Area"
3,1,1,2119,"San Diego-Carlsbad-San Marcos, CA CFS Area","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
5,85,17,355,"San Diego-Carlsbad-San Marcos, CA CFS Area","Phoenix-Mesa-Glendale, AZ CFS Area"
3,4,5,192,"San Diego-Carlsbad-San Marcos, CA CFS Area",Remainder of Arizona
3,4,3,854,"San Diego-Carlsbad-San Marcos, CA CFS Area",Remainder of New Mexico
5,22,5,824,"San Diego-Carlsbad-San Marcos, CA CFS Area",Remainder of New Mexico
5,33,7,1420,"San Diego-Carlsbad-San Marcos, CA CFS Area",Remainder of Oklahoma
3,2,1,921,"San Diego-Carlsbad-San Marcos, CA CFS Area",Remainder of Oregon
5,13,3,2029,"San Diego-Carlsbad-San Marcos, CA CFS Area",Remainder of Wisconsin
6,3,1,485,"San Diego-Carlsbad-San Marcos, CA CFS Area","Sacramento-Roseville, CA CFS Area"
7,3,1,508,"San Diego-Carlsbad-San Marcos, CA CFS Area","Sacramento-Roseville, CA CFS Area"
3,449,323,13,"San Diego-Carlsbad-San Marcos, CA CFS Area","San Diego-Carlsbad-San Marcos, CA CFS Area"
8,895,511,16,"San Diego-Carlsbad-San Marcos, CA CFS Area","San Diego-Carlsbad-San Marcos, CA CFS Area"
3,166,27,2525,"San Jose-San Francisco-Oakland, CA CFS Area","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
3,23,5,1720,"San Jose-San Francisco-Oakland, CA CFS Area","Austin-Round Rock, TX CFS Area"
7,9,9,2163,"San Jose-San Francisco-Oakland, CA CFS Area","Baton Rouge, LA CFS Area"
8,54,17,2758,"San Jose-San Francisco-Oakland, CA CFS Area","Charlotte-Concord, NC-SC CFS Area (NC Part)"
8,186,89,2107,"San Jose-San Francisco-Oakland, CA CFS Area","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
8,53,25,2449,"San Jose-San Francisco-Oakland, CA CFS Area","Columbus-Marion-Zanesville, OH CFS Area"
3,112,23,1790,"San Jose-San Francisco-Oakland, CA CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
8,112,73,1810,"San Jose-San Francisco-Oakland, CA CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
6,19,9,1251,"San Jose-San Francisco-Oakland, CA CFS Area","Denver-Aurora, CO CFS Area"
8,73,45,2397,"San Jose-San Francisco-Oakland, CA CFS Area","Detroit-Warren-Ann Arbor, MI CFS Area"
6,16,5,2484,"San Jose-San Francisco-Oakland, CA CFS Area","Fort Wayne-Huntington-Auburn, IN CFS Area"
8,108,49,173,"San Jose-San Francisco-Oakland, CA CFS Area","Fresno-Madera, CA CFS Area"
3,6,1,2307,"San Jose-San Francisco-Oakland, CA CFS Area","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
8,53,23,2832,"San Jose-San Francisco-Oakland, CA CFS Area","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
6,19,5,2877,"San Jose-San Francisco-Oakland, CA CFS Area","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
3,221,43,354,"San Jose-San Francisco-Oakland, CA CFS Area","Los Angeles-Long Beach, CA CFS Area"
6,511,197,390,"San Jose-San Francisco-Oakland, CA CFS Area","Los Angeles-Long Beach, CA CFS Area"
8,21,3,2171,"San Jose-San Francisco-Oakland, CA CFS Area","Milwaukee-Racine-Waukesha, WI CFS Area"
8,47,13,2048,"San Jose-San Francisco-Oakland, CA CFS Area","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,203,105,2218,"San Jose-San Francisco-Oakland, CA CFS Area","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
8,137,57,2940,"San Jose-San Francisco-Oakland, CA CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
6,4,1,2912,"San Jose-San Francisco-Oakland, CA CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
7,19,3,2969,"San Jose-San Francisco-Oakland, CA CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
7,3,3,1720,"San Jose-San Francisco-Oakland, CA CFS Area","Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
3,5,1,2865,"San Jose-San Francisco-Oakland, CA CFS Area","Orlando-Deltona-Daytona Beach, FL CFS Area"
3,38,7,723,"San Jose-San Francisco-Oakland, CA CFS Area","Phoenix-Mesa-Glendale, AZ CFS Area"
3,1,1,2583,"San Jose-San Francisco-Oakland, CA CFS Area","Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
8,13,5,2577,"San Jose-San Francisco-Oakland, CA CFS Area","Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
8,994,343,86,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of California
7,817,1271,88,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of California
7,19,21,1916,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Iowa
7,12,7,2027,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Minnesota
8,40,23,219,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Nevada
8,11,3,2396,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Ohio
7,38,19,479,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Oregon
7,2,1,2413,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Tennessee
8,12,3,2702,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Virginia
8,95,45,2119,"San Jose-San Francisco-Oakland, CA CFS Area",Remainder of Wisconsin
8,7,1,2758,"San Jose-San Francisco-Oakland, CA CFS Area","Rochester-Batavia-Seneca Falls, NY CFS Area"
5,134,25,84,"San Jose-San Francisco-Oakland, CA CFS Area","Sacramento-Roseville, CA CFS Area"
6,5,1,737,"San Jose-San Francisco-Oakland, CA CFS Area","Salt Lake City-Provo-Orem, UT CFS Area"
6,3,1,497,"San Jose-San Francisco-Oakland, CA CFS Area","San Diego-Carlsbad-San Marcos, CA CFS Area"
3,1624,369,0,"San Jose-San Francisco-Oakland, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
4,561,1481,51,"San Jose-San Francisco-Oakland, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
5,2163,709,26,"San Jose-San Francisco-Oakland, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
3,16,3,806,"San Jose-San Francisco-Oakland, CA CFS Area","Seattle-Tacoma, WA CFS Area"
8,121,73,814,"San Jose-San Francisco-Oakland, CA CFS Area","Seattle-Tacoma, WA CFS Area"
6,138,43,779,"San Jose-San Francisco-Oakland, CA CFS Area","Seattle-Tacoma, WA CFS Area"
3,7,1,2476,"San Jose-San Francisco-Oakland, CA CFS Area","Urban Honolulu, HI CFS Area"
5,3,1,108,"Savannah-Hinesville-Statesboro, GA CFS Area","Charleston-North Charleston-Summerville, SC CFS Area"
5,1,1,295,"Savannah-Hinesville-Statesboro, GA CFS Area","Charlotte-Concord, NC-SC CFS Area (NC Part)"
7,17,9,1032,"Savannah-Hinesville-Statesboro, GA CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,7,3,158,"Savannah-Hinesville-Statesboro, GA CFS Area","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
7,4,1,1189,"Savannah-Hinesville-Statesboro, GA CFS Area","Oklahoma City-Shawnee, OK CFS Area"
5,2,1,332,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of Alabama
5,2,1,318,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of Florida
7,3,1,313,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of Florida
5,1,1,130,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of Georgia
7,2,1,589,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of Kentucky
7,3,1,781,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of Louisiana
5,2,1,280,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of North Carolina
6,27,11,141,"Savannah-Hinesville-Statesboro, GA CFS Area",Remainder of South Carolina
7,58,47,463,"Savannah-Hinesville-Statesboro, GA CFS Area","Richmond, VA CFS Area"
5,3,1,9,"Savannah-Hinesville-Statesboro, GA CFS Area","Savannah-Hinesville-Statesboro, GA CFS Area"
5,2,1,346,"Savannah-Hinesville-Statesboro, GA CFS Area","Tampa-St. Petersburg-Clearwater, FL CFS Area"
7,13,5,558,"Savannah-Hinesville-Statesboro, GA CFS Area","Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
3,2,1,2470,"Seattle-Tacoma, WA CFS Area","Cleveland-Akron-Canton, OH CFS Area"
